Subject,Sequence,Position,BestFitModel,Source,ValueBin,StopResponse
32,10,1,Biased-prior,Participants,8,1
32,11,1,Biased-prior,Participants,4,1
32,12,1,Biased-prior,Participants,8,1
32,13,1,Biased-prior,Participants,2,1
32,14,1,Biased-prior,Participants,2,1
32,15,1,Biased-prior,Participants,3,1
32,16,1,Biased-prior,Participants,6,1
32,17,1,Biased-prior,Participants,8,1
32,18,1,Biased-prior,Participants,4,1
32,19,1,Biased-prior,Participants,6,0
32,19,2,Biased-prior,Participants,7,0
32,19,3,Biased-prior,Participants,8,0
32,19,4,Biased-prior,Participants,6,0
32,19,5,Biased-prior,Participants,7,0
32,19,6,Biased-prior,Participants,1,0
32,19,7,Biased-prior,Participants,5,0
32,20,1,Biased-prior,Participants,2,1
32,21,1,Biased-prior,Participants,5,1
32,22,1,Biased-prior,Participants,5,0
32,22,2,Biased-prior,Participants,3,0
32,22,3,Biased-prior,Participants,3,0
32,22,4,Biased-prior,Participants,8,0
32,22,5,Biased-prior,Participants,1,0
32,22,6,Biased-prior,Participants,1,0
32,22,7,Biased-prior,Participants,8,0
32,23,1,Biased-prior,Participants,6,1
32,24,1,Biased-prior,Participants,2,0
32,24,2,Biased-prior,Participants,3,0
32,24,3,Biased-prior,Participants,7,0
32,24,4,Biased-prior,Participants,8,0
32,24,5,Biased-prior,Participants,4,0
32,24,6,Biased-prior,Participants,2,0
32,24,7,Biased-prior,Participants,1,0
32,25,1,Biased-prior,Participants,8,1
32,26,1,Biased-prior,Participants,2,0
32,26,2,Biased-prior,Participants,1,0
32,26,3,Biased-prior,Participants,3,0
32,26,4,Biased-prior,Participants,2,0
32,26,5,Biased-prior,Participants,1,0
32,26,6,Biased-prior,Participants,6,0
32,26,7,Biased-prior,Participants,4,0
32,27,1,Biased-prior,Participants,1,1
32,28,1,Biased-prior,Participants,4,0
32,28,2,Biased-prior,Participants,8,0
32,28,3,Biased-prior,Participants,3,0
32,28,4,Biased-prior,Participants,6,0
32,28,5,Biased-prior,Participants,2,0
32,28,6,Biased-prior,Participants,6,0
32,28,7,Biased-prior,Participants,5,0
32,29,1,Biased-prior,Participants,2,1
32,30,1,Biased-prior,Participants,1,1
32,31,1,Biased-prior,Participants,2,1
32,32,1,Biased-prior,Participants,5,1
32,33,1,Biased-prior,Participants,8,1
32,34,1,Biased-prior,Participants,7,1
32,35,1,Biased-prior,Participants,4,1
32,36,1,Biased-prior,Participants,8,1
32,37,1,Biased-prior,Participants,3,1
32,38,1,Biased-prior,Participants,8,1
32,39,1,Biased-prior,Participants,2,1
32,40,1,Biased-prior,Participants,7,1
33,1,1,Cost-to-sample,Participants,2,0
33,1,2,Cost-to-sample,Participants,7,0
33,1,3,Cost-to-sample,Participants,6,0
33,1,4,Cost-to-sample,Participants,2,0
33,1,5,Cost-to-sample,Participants,1,0
33,1,6,Cost-to-sample,Participants,8,0
33,1,7,Cost-to-sample,Participants,3,0
33,2,1,Cost-to-sample,Participants,1,0
33,2,2,Cost-to-sample,Participants,8,0
33,2,3,Cost-to-sample,Participants,5,0
33,2,4,Cost-to-sample,Participants,4,0
33,2,5,Cost-to-sample,Participants,5,0
33,2,6,Cost-to-sample,Participants,6,0
33,2,7,Cost-to-sample,Participants,2,0
33,3,1,Cost-to-sample,Participants,4,0
33,3,2,Cost-to-sample,Participants,4,0
33,3,3,Cost-to-sample,Participants,7,0
33,3,4,Cost-to-sample,Participants,7,0
33,3,5,Cost-to-sample,Participants,4,0
33,3,6,Cost-to-sample,Participants,1,0
33,3,7,Cost-to-sample,Participants,3,0
33,4,1,Cost-to-sample,Participants,6,0
33,4,2,Cost-to-sample,Participants,6,0
33,4,3,Cost-to-sample,Participants,1,0
33,4,4,Cost-to-sample,Participants,2,0
33,4,5,Cost-to-sample,Participants,1,0
33,4,6,Cost-to-sample,Participants,6,0
33,4,7,Cost-to-sample,Participants,2,0
33,5,1,Cost-to-sample,Participants,6,0
33,5,2,Cost-to-sample,Participants,4,0
33,5,3,Cost-to-sample,Participants,4,0
33,5,4,Cost-to-sample,Participants,5,0
33,5,5,Cost-to-sample,Participants,7,0
33,5,6,Cost-to-sample,Participants,1,0
33,5,7,Cost-to-sample,Participants,8,0
33,6,1,Cost-to-sample,Participants,2,0
33,6,2,Cost-to-sample,Participants,6,0
33,6,3,Cost-to-sample,Participants,2,0
33,6,4,Cost-to-sample,Participants,8,0
33,6,5,Cost-to-sample,Participants,3,0
33,6,6,Cost-to-sample,Participants,6,0
33,6,7,Cost-to-sample,Participants,7,0
33,7,1,Cost-to-sample,Participants,5,0
33,7,2,Cost-to-sample,Participants,4,0
33,7,3,Cost-to-sample,Participants,4,0
33,7,4,Cost-to-sample,Participants,6,0
33,7,5,Cost-to-sample,Participants,7,0
33,7,6,Cost-to-sample,Participants,8,0
33,7,7,Cost-to-sample,Participants,4,0
33,8,1,Cost-to-sample,Participants,4,0
33,8,2,Cost-to-sample,Participants,1,0
33,8,3,Cost-to-sample,Participants,5,0
33,8,4,Cost-to-sample,Participants,2,0
33,8,5,Cost-to-sample,Participants,2,0
33,8,6,Cost-to-sample,Participants,7,0
33,8,7,Cost-to-sample,Participants,4,0
33,9,1,Cost-to-sample,Participants,1,0
33,9,2,Cost-to-sample,Participants,6,0
33,9,3,Cost-to-sample,Participants,5,0
33,9,4,Cost-to-sample,Participants,1,0
33,9,5,Cost-to-sample,Participants,1,0
33,9,6,Cost-to-sample,Participants,6,0
33,9,7,Cost-to-sample,Participants,3,0
33,10,1,Cost-to-sample,Participants,8,0
33,10,2,Cost-to-sample,Participants,6,0
33,10,3,Cost-to-sample,Participants,7,0
33,10,4,Cost-to-sample,Participants,3,0
33,10,5,Cost-to-sample,Participants,3,0
33,10,6,Cost-to-sample,Participants,6,0
33,10,7,Cost-to-sample,Participants,5,0
33,11,1,Cost-to-sample,Participants,4,0
33,11,2,Cost-to-sample,Participants,1,0
33,11,3,Cost-to-sample,Participants,3,0
33,11,4,Cost-to-sample,Participants,6,0
33,11,5,Cost-to-sample,Participants,6,0
33,11,6,Cost-to-sample,Participants,5,0
33,11,7,Cost-to-sample,Participants,7,0
33,12,1,Cost-to-sample,Participants,8,0
33,12,2,Cost-to-sample,Participants,5,0
33,12,3,Cost-to-sample,Participants,1,0
33,12,4,Cost-to-sample,Participants,4,0
33,12,5,Cost-to-sample,Participants,7,0
33,12,6,Cost-to-sample,Participants,1,0
33,12,7,Cost-to-sample,Participants,6,0
33,13,1,Cost-to-sample,Participants,2,0
33,13,2,Cost-to-sample,Participants,8,0
33,13,3,Cost-to-sample,Participants,2,0
33,13,4,Cost-to-sample,Participants,8,0
33,13,5,Cost-to-sample,Participants,7,0
33,13,6,Cost-to-sample,Participants,3,0
33,13,7,Cost-to-sample,Participants,7,0
33,14,1,Cost-to-sample,Participants,7,0
33,14,2,Cost-to-sample,Participants,7,0
33,14,3,Cost-to-sample,Participants,8,0
33,14,4,Cost-to-sample,Participants,8,0
33,14,5,Cost-to-sample,Participants,8,0
33,14,6,Cost-to-sample,Participants,2,0
33,14,7,Cost-to-sample,Participants,4,0
33,15,1,Cost-to-sample,Participants,2,0
33,15,2,Cost-to-sample,Participants,3,0
33,15,3,Cost-to-sample,Participants,7,0
33,15,4,Cost-to-sample,Participants,1,0
33,15,5,Cost-to-sample,Participants,1,0
33,15,6,Cost-to-sample,Participants,2,0
33,15,7,Cost-to-sample,Participants,4,0
33,16,1,Cost-to-sample,Participants,5,0
33,16,2,Cost-to-sample,Participants,8,0
33,16,3,Cost-to-sample,Participants,5,0
33,16,4,Cost-to-sample,Participants,5,0
33,16,5,Cost-to-sample,Participants,7,0
33,16,6,Cost-to-sample,Participants,5,0
33,16,7,Cost-to-sample,Participants,6,0
33,17,1,Cost-to-sample,Participants,3,0
33,17,2,Cost-to-sample,Participants,2,0
33,17,3,Cost-to-sample,Participants,5,0
33,17,4,Cost-to-sample,Participants,3,0
33,17,5,Cost-to-sample,Participants,7,0
33,17,6,Cost-to-sample,Participants,3,0
33,17,7,Cost-to-sample,Participants,3,0
33,18,1,Cost-to-sample,Participants,5,0
33,18,2,Cost-to-sample,Participants,6,0
33,18,3,Cost-to-sample,Participants,5,0
33,18,4,Cost-to-sample,Participants,5,0
33,18,5,Cost-to-sample,Participants,3,0
33,18,6,Cost-to-sample,Participants,7,0
33,18,7,Cost-to-sample,Participants,2,0
33,19,1,Cost-to-sample,Participants,1,0
33,19,2,Cost-to-sample,Participants,3,0
33,19,3,Cost-to-sample,Participants,6,0
33,19,4,Cost-to-sample,Participants,1,0
33,19,5,Cost-to-sample,Participants,5,0
33,19,6,Cost-to-sample,Participants,6,0
33,19,7,Cost-to-sample,Participants,2,0
33,20,1,Cost-to-sample,Participants,4,0
33,20,2,Cost-to-sample,Participants,6,0
33,20,3,Cost-to-sample,Participants,2,0
33,20,4,Cost-to-sample,Participants,2,0
33,20,5,Cost-to-sample,Participants,1,0
33,20,6,Cost-to-sample,Participants,1,0
33,20,7,Cost-to-sample,Participants,2,0
33,21,1,Cost-to-sample,Participants,4,0
33,21,2,Cost-to-sample,Participants,8,0
33,21,3,Cost-to-sample,Participants,3,0
33,21,4,Cost-to-sample,Participants,5,0
33,21,5,Cost-to-sample,Participants,6,0
33,21,6,Cost-to-sample,Participants,6,0
33,21,7,Cost-to-sample,Participants,7,0
33,22,1,Cost-to-sample,Participants,6,0
33,22,2,Cost-to-sample,Participants,5,0
33,22,3,Cost-to-sample,Participants,4,0
33,22,4,Cost-to-sample,Participants,3,0
33,22,5,Cost-to-sample,Participants,4,0
33,22,6,Cost-to-sample,Participants,2,0
33,22,7,Cost-to-sample,Participants,3,0
33,23,1,Cost-to-sample,Participants,5,0
33,23,2,Cost-to-sample,Participants,5,0
33,23,3,Cost-to-sample,Participants,3,0
33,23,4,Cost-to-sample,Participants,4,0
33,23,5,Cost-to-sample,Participants,8,0
33,23,6,Cost-to-sample,Participants,3,0
33,23,7,Cost-to-sample,Participants,3,0
33,24,1,Cost-to-sample,Participants,6,0
33,24,2,Cost-to-sample,Participants,2,0
33,24,3,Cost-to-sample,Participants,1,0
33,24,4,Cost-to-sample,Participants,5,0
33,24,5,Cost-to-sample,Participants,4,0
33,24,6,Cost-to-sample,Participants,2,0
33,24,7,Cost-to-sample,Participants,5,0
33,25,1,Cost-to-sample,Participants,2,0
33,25,2,Cost-to-sample,Participants,6,0
33,25,3,Cost-to-sample,Participants,4,0
33,25,4,Cost-to-sample,Participants,4,0
33,25,5,Cost-to-sample,Participants,6,0
33,25,6,Cost-to-sample,Participants,3,0
33,25,7,Cost-to-sample,Participants,7,0
33,26,1,Cost-to-sample,Participants,6,0
33,26,2,Cost-to-sample,Participants,5,0
33,26,3,Cost-to-sample,Participants,2,0
33,26,4,Cost-to-sample,Participants,4,0
33,26,5,Cost-to-sample,Participants,6,0
33,26,6,Cost-to-sample,Participants,7,0
33,26,7,Cost-to-sample,Participants,6,0
33,27,1,Cost-to-sample,Participants,6,0
33,27,2,Cost-to-sample,Participants,7,0
33,27,3,Cost-to-sample,Participants,4,0
33,27,4,Cost-to-sample,Participants,8,0
33,27,5,Cost-to-sample,Participants,8,0
33,27,6,Cost-to-sample,Participants,3,0
33,27,7,Cost-to-sample,Participants,5,0
33,28,1,Cost-to-sample,Participants,2,0
33,28,2,Cost-to-sample,Participants,4,0
33,28,3,Cost-to-sample,Participants,6,0
33,28,4,Cost-to-sample,Participants,2,0
33,28,5,Cost-to-sample,Participants,1,0
33,28,6,Cost-to-sample,Participants,3,0
33,28,7,Cost-to-sample,Participants,7,0
33,29,1,Cost-to-sample,Participants,4,0
33,29,2,Cost-to-sample,Participants,4,0
33,29,3,Cost-to-sample,Participants,7,0
33,29,4,Cost-to-sample,Participants,3,0
33,29,5,Cost-to-sample,Participants,7,0
33,29,6,Cost-to-sample,Participants,1,0
33,29,7,Cost-to-sample,Participants,4,0
33,30,1,Cost-to-sample,Participants,8,0
33,30,2,Cost-to-sample,Participants,4,0
33,30,3,Cost-to-sample,Participants,3,0
33,30,4,Cost-to-sample,Participants,8,0
33,30,5,Cost-to-sample,Participants,3,0
33,30,6,Cost-to-sample,Participants,8,0
33,30,7,Cost-to-sample,Participants,2,0
33,31,1,Cost-to-sample,Participants,1,0
33,31,2,Cost-to-sample,Participants,1,0
33,31,3,Cost-to-sample,Participants,7,0
33,31,4,Cost-to-sample,Participants,1,0
33,31,5,Cost-to-sample,Participants,8,0
33,31,6,Cost-to-sample,Participants,8,0
33,31,7,Cost-to-sample,Participants,1,0
33,32,1,Cost-to-sample,Participants,2,0
33,32,2,Cost-to-sample,Participants,8,0
33,32,3,Cost-to-sample,Participants,3,0
33,32,4,Cost-to-sample,Participants,6,0
33,32,5,Cost-to-sample,Participants,2,0
33,32,6,Cost-to-sample,Participants,8,0
33,32,7,Cost-to-sample,Participants,3,0
33,33,1,Cost-to-sample,Participants,3,0
33,33,2,Cost-to-sample,Participants,6,0
33,33,3,Cost-to-sample,Participants,2,0
33,33,4,Cost-to-sample,Participants,5,0
33,33,5,Cost-to-sample,Participants,8,0
33,33,6,Cost-to-sample,Participants,1,0
33,33,7,Cost-to-sample,Participants,8,0
33,34,1,Cost-to-sample,Participants,1,0
33,34,2,Cost-to-sample,Participants,7,0
33,34,3,Cost-to-sample,Participants,4,0
33,34,4,Cost-to-sample,Participants,6,0
33,34,5,Cost-to-sample,Participants,3,0
33,34,6,Cost-to-sample,Participants,1,0
33,34,7,Cost-to-sample,Participants,3,0
33,35,1,Cost-to-sample,Participants,4,0
33,35,2,Cost-to-sample,Participants,1,0
33,35,3,Cost-to-sample,Participants,5,0
33,35,4,Cost-to-sample,Participants,8,0
33,35,5,Cost-to-sample,Participants,1,0
33,35,6,Cost-to-sample,Participants,4,0
33,35,7,Cost-to-sample,Participants,7,0
33,36,1,Cost-to-sample,Participants,7,0
33,36,2,Cost-to-sample,Participants,7,0
33,36,3,Cost-to-sample,Participants,5,0
33,36,4,Cost-to-sample,Participants,8,0
33,36,5,Cost-to-sample,Participants,2,0
33,36,6,Cost-to-sample,Participants,7,0
33,36,7,Cost-to-sample,Participants,5,0
33,37,1,Cost-to-sample,Participants,3,0
33,37,2,Cost-to-sample,Participants,6,0
33,37,3,Cost-to-sample,Participants,8,0
33,37,4,Cost-to-sample,Participants,5,0
33,37,5,Cost-to-sample,Participants,3,0
33,37,6,Cost-to-sample,Participants,1,0
33,37,7,Cost-to-sample,Participants,1,0
33,38,1,Cost-to-sample,Participants,6,0
33,38,2,Cost-to-sample,Participants,2,0
33,38,3,Cost-to-sample,Participants,6,0
33,38,4,Cost-to-sample,Participants,4,0
33,38,5,Cost-to-sample,Participants,4,0
33,38,6,Cost-to-sample,Participants,8,0
33,38,7,Cost-to-sample,Participants,4,0
33,39,1,Cost-to-sample,Participants,6,0
33,39,2,Cost-to-sample,Participants,5,0
33,39,3,Cost-to-sample,Participants,6,0
33,39,4,Cost-to-sample,Participants,5,0
33,39,5,Cost-to-sample,Participants,5,0
33,39,6,Cost-to-sample,Participants,1,0
33,39,7,Cost-to-sample,Participants,4,0
33,40,1,Cost-to-sample,Participants,5,0
33,40,2,Cost-to-sample,Participants,3,0
33,40,3,Cost-to-sample,Participants,1,0
33,40,4,Cost-to-sample,Participants,4,0
33,40,5,Cost-to-sample,Participants,8,0
33,40,6,Cost-to-sample,Participants,2,0
33,40,7,Cost-to-sample,Participants,2,0
34,1,1,Cost-to-sample,Participants,7,1
34,2,1,Cost-to-sample,Participants,3,0
34,2,2,Cost-to-sample,Participants,6,0
34,2,3,Cost-to-sample,Participants,1,0
34,2,4,Cost-to-sample,Participants,4,0
34,2,5,Cost-to-sample,Participants,8,1
34,3,1,Cost-to-sample,Participants,4,0
34,3,2,Cost-to-sample,Participants,7,0
34,3,3,Cost-to-sample,Participants,3,0
34,3,4,Cost-to-sample,Participants,5,0
34,3,5,Cost-to-sample,Participants,2,0
34,3,6,Cost-to-sample,Participants,2,0
34,3,7,Cost-to-sample,Participants,5,1
34,4,1,Cost-to-sample,Participants,7,0
34,4,2,Cost-to-sample,Participants,1,0
34,4,3,Cost-to-sample,Participants,8,1
34,5,1,Cost-to-sample,Participants,8,0
34,5,2,Cost-to-sample,Participants,4,0
34,5,3,Cost-to-sample,Participants,1,0
34,5,4,Cost-to-sample,Participants,7,0
34,5,5,Cost-to-sample,Participants,1,0
34,5,6,Cost-to-sample,Participants,5,0
34,5,7,Cost-to-sample,Participants,6,0
34,6,1,Cost-to-sample,Participants,1,0
34,6,2,Cost-to-sample,Participants,5,0
34,6,3,Cost-to-sample,Participants,2,0
34,6,4,Cost-to-sample,Participants,7,1
34,7,1,Cost-to-sample,Participants,4,0
34,7,2,Cost-to-sample,Participants,8,0
34,7,3,Cost-to-sample,Participants,2,0
34,7,4,Cost-to-sample,Participants,5,0
34,7,5,Cost-to-sample,Participants,8,0
34,7,6,Cost-to-sample,Participants,8,1
34,8,1,Cost-to-sample,Participants,2,0
34,8,2,Cost-to-sample,Participants,8,0
34,8,3,Cost-to-sample,Participants,6,0
34,8,4,Cost-to-sample,Participants,4,0
34,8,5,Cost-to-sample,Participants,4,0
34,8,6,Cost-to-sample,Participants,7,1
34,9,1,Cost-to-sample,Participants,5,0
34,9,2,Cost-to-sample,Participants,4,0
34,9,3,Cost-to-sample,Participants,3,0
34,9,4,Cost-to-sample,Participants,3,0
34,9,5,Cost-to-sample,Participants,7,0
34,9,6,Cost-to-sample,Participants,1,0
34,9,7,Cost-to-sample,Participants,5,1
34,10,1,Cost-to-sample,Participants,3,0
34,10,2,Cost-to-sample,Participants,1,0
34,10,3,Cost-to-sample,Participants,6,0
34,10,4,Cost-to-sample,Participants,2,0
34,10,5,Cost-to-sample,Participants,7,0
34,10,6,Cost-to-sample,Participants,1,0
34,10,7,Cost-to-sample,Participants,3,0
34,11,1,Cost-to-sample,Participants,1,1
34,12,1,Cost-to-sample,Participants,1,0
34,12,2,Cost-to-sample,Participants,4,0
34,12,3,Cost-to-sample,Participants,5,0
34,12,4,Cost-to-sample,Participants,3,0
34,12,5,Cost-to-sample,Participants,8,1
34,13,1,Cost-to-sample,Participants,2,0
34,13,2,Cost-to-sample,Participants,5,1
34,14,1,Cost-to-sample,Participants,4,0
34,14,2,Cost-to-sample,Participants,7,1
34,15,1,Cost-to-sample,Participants,8,0
34,15,2,Cost-to-sample,Participants,2,0
34,15,3,Cost-to-sample,Participants,5,0
34,15,4,Cost-to-sample,Participants,7,1
34,16,1,Cost-to-sample,Participants,6,0
34,16,2,Cost-to-sample,Participants,3,0
34,16,3,Cost-to-sample,Participants,1,0
34,16,4,Cost-to-sample,Participants,7,0
34,16,5,Cost-to-sample,Participants,6,0
34,16,6,Cost-to-sample,Participants,6,1
34,17,1,Cost-to-sample,Participants,1,0
34,17,2,Cost-to-sample,Participants,2,0
34,17,3,Cost-to-sample,Participants,5,1
34,18,1,Cost-to-sample,Participants,1,0
34,18,2,Cost-to-sample,Participants,4,0
34,18,3,Cost-to-sample,Participants,4,0
34,18,4,Cost-to-sample,Participants,8,0
34,18,5,Cost-to-sample,Participants,6,0
34,18,6,Cost-to-sample,Participants,5,1
34,19,1,Cost-to-sample,Participants,2,0
34,19,2,Cost-to-sample,Participants,1,0
34,19,3,Cost-to-sample,Participants,6,1
34,20,1,Cost-to-sample,Participants,2,0
34,20,2,Cost-to-sample,Participants,1,0
34,20,3,Cost-to-sample,Participants,1,0
34,20,4,Cost-to-sample,Participants,4,0
34,20,5,Cost-to-sample,Participants,8,1
34,21,1,Cost-to-sample,Participants,4,0
34,21,2,Cost-to-sample,Participants,3,0
34,21,3,Cost-to-sample,Participants,8,1
34,22,1,Cost-to-sample,Participants,1,0
34,22,2,Cost-to-sample,Participants,2,0
34,22,3,Cost-to-sample,Participants,2,0
34,22,4,Cost-to-sample,Participants,1,0
34,22,5,Cost-to-sample,Participants,8,0
34,22,6,Cost-to-sample,Participants,8,0
34,22,7,Cost-to-sample,Participants,2,0
34,23,1,Cost-to-sample,Participants,4,0
34,23,2,Cost-to-sample,Participants,7,1
34,24,1,Cost-to-sample,Participants,4,0
34,24,2,Cost-to-sample,Participants,6,0
34,24,3,Cost-to-sample,Participants,6,0
34,24,4,Cost-to-sample,Participants,4,0
34,24,5,Cost-to-sample,Participants,1,0
34,24,6,Cost-to-sample,Participants,6,0
34,24,7,Cost-to-sample,Participants,5,1
34,25,1,Cost-to-sample,Participants,8,1
34,26,1,Cost-to-sample,Participants,2,0
34,26,2,Cost-to-sample,Participants,5,0
34,26,3,Cost-to-sample,Participants,7,0
34,26,4,Cost-to-sample,Participants,8,0
34,26,5,Cost-to-sample,Participants,4,0
34,26,6,Cost-to-sample,Participants,7,0
34,26,7,Cost-to-sample,Participants,8,1
34,27,1,Cost-to-sample,Participants,7,0
34,27,2,Cost-to-sample,Participants,3,0
34,27,3,Cost-to-sample,Participants,7,0
34,27,4,Cost-to-sample,Participants,3,0
34,27,5,Cost-to-sample,Participants,8,1
34,28,1,Cost-to-sample,Participants,6,0
34,28,2,Cost-to-sample,Participants,2,0
34,28,3,Cost-to-sample,Participants,2,0
34,28,4,Cost-to-sample,Participants,7,0
34,28,5,Cost-to-sample,Participants,3,0
34,28,6,Cost-to-sample,Participants,8,1
34,29,1,Cost-to-sample,Participants,3,0
34,29,2,Cost-to-sample,Participants,8,0
34,29,3,Cost-to-sample,Participants,8,0
34,29,4,Cost-to-sample,Participants,1,0
34,29,5,Cost-to-sample,Participants,8,1
34,30,1,Cost-to-sample,Participants,3,0
34,30,2,Cost-to-sample,Participants,4,0
34,30,3,Cost-to-sample,Participants,8,1
34,31,1,Cost-to-sample,Participants,6,0
34,31,2,Cost-to-sample,Participants,3,0
34,31,3,Cost-to-sample,Participants,4,0
34,31,4,Cost-to-sample,Participants,8,0
34,31,5,Cost-to-sample,Participants,5,0
34,31,6,Cost-to-sample,Participants,1,0
34,31,7,Cost-to-sample,Participants,7,0
34,32,1,Cost-to-sample,Participants,6,1
34,33,1,Cost-to-sample,Participants,3,0
34,33,2,Cost-to-sample,Participants,3,0
34,33,3,Cost-to-sample,Participants,5,1
34,34,1,Cost-to-sample,Participants,7,1
34,35,1,Cost-to-sample,Participants,8,1
34,36,1,Cost-to-sample,Participants,5,0
34,36,2,Cost-to-sample,Participants,3,0
34,36,3,Cost-to-sample,Participants,2,0
34,36,4,Cost-to-sample,Participants,1,0
34,36,5,Cost-to-sample,Participants,2,0
34,36,6,Cost-to-sample,Participants,4,0
34,36,7,Cost-to-sample,Participants,5,0
34,37,1,Cost-to-sample,Participants,7,1
34,38,1,Cost-to-sample,Participants,4,0
34,38,2,Cost-to-sample,Participants,2,0
34,38,3,Cost-to-sample,Participants,1,0
34,38,4,Cost-to-sample,Participants,1,0
34,38,5,Cost-to-sample,Participants,3,0
34,38,6,Cost-to-sample,Participants,8,1
34,39,1,Cost-to-sample,Participants,7,1
34,40,1,Cost-to-sample,Participants,1,0
34,40,2,Cost-to-sample,Participants,8,1
35,1,1,Cost-to-sample,Participants,1,0
35,1,2,Cost-to-sample,Participants,4,0
35,1,3,Cost-to-sample,Participants,6,0
35,1,4,Cost-to-sample,Participants,7,0
